src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.3,192.168.10.1,61136,53,17,2017-07-07 14:02:40,0.023788,15764.25088279805,126.11400706238439,84.07600470825626,42.03800235412813,2,1,210,165,105,105,105.0,0.0,165,165,165.0,0.0,165,105,125.0,28.284271247461902,800.0,40,20,20,2,0.011894,0.023788,0.0,0.011894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0,165.0,0,2,1,210,165
192.168.10.8,192.168.10.3,59550,53,17,2017-07-07 14:02:40,0.000171,3888888.8888888885,29239.766081871345,17543.859649122805,11695.906432748538,3,2,339,326,113,113,113.0,0.0,163,163,163.0,0.0,163,113,133.0,24.49489742783178,600.0,60,40,20,3,4.2749999999999996e-05,0.000165,0.0,7.059169568724073e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.0,163.0,0,3,2,339,326
192.168.10.8,192.168.10.3,59551,389,17,2017-07-07 14:02:40,0.000116,8862068.965517242,43103.448275862065,25862.068965517243,17241.379310344826,3,2,618,410,206,206,206.0,0.0,205,205,205.0,0.0,206,205,205.6,0.4898979485566356,0.24,60,40,20,3,2.9000000000000004e-05,0.000109,0.0,4.621147043754397e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,205.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.0,205.0,0,3,2,618,410
192.168.10.8,192.168.10.255,137,137,17,2017-07-07 14:02:40,35.458925,1216.8445602905333,13.226571307505797,13.226571307505797,0.0,469,0,43148,0,92,92,92.0,0.0,0,0,0,0.0,92,92,92.0,0.0,0.0,9380,0,20,469,0.07576693376068375,6.832787,0.0,0.3759724371154342,35.458925,6.832787,0.0,0.07576693376068375,0.3759724371154342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0,0,0,0,0,0,0,0,11700.0,234.0,0,0,817.4347514149481149011438427,0,92.0,0,0,469,0,43148,0
192.168.10.9,192.168.10.3,49193,53,17,2017-07-07 14:02:40,0.050378,10857.914168883242,99.24967247608083,59.549803485648496,39.699868990432336,3,2,267,280,89,89,89.0,0.0,140,140,140.0,0.0,140,89,109.4,24.984795376388416,624.24,60,40,20,3,0.012594500000000002,0.050372,0.0,0.021810849828697642,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,109.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,140.0,0,3,2,267,280
192.168.10.3,192.168.10.1,61224,53,17,2017-07-07 14:02:40,0.050053,6433.180828321979,59.936467344614705,39.9576448964098,19.9788224482049,2,1,204,118,102,102,102.0,0.0,118,118,118.0,0.0,118,102,107.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0250265,0.050053,0.0,0.0250265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,107.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0,118.0,0,2,1,204,118
192.168.10.9,192.168.10.3,61401,53,17,2017-07-07 14:02:40,0.00018,2705555.5555555555,27777.777777777777,16666.666666666664,11111.111111111111,3,2,273,214,91,91,91.0,0.0,107,107,107.0,0.0,107,91,97.4,7.8383671769061705,61.44000000000001,60,40,20,3,4.4999999999999996e-05,0.000173,0.0,7.391549228680007e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,97.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,107.0,0,3,2,273,214
192.168.10.9,192.168.10.3,49614,53,17,2017-07-07 14:02:40,0.050933,10032.788172697465,98.16818172893802,58.90090903736281,39.26727269157521,3,2,273,238,91,91,91.0,0.0,119,119,119.0,0.0,119,91,102.2,13.717142559585799,188.16000000000003,60,40,20,3,0.012733250000000002,0.050927,0.0,0.022051171877873067,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,102.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,119.0,0,3,2,273,238
192.168.10.3,192.168.10.1,60459,53,17,2017-07-07 14:02:40,0.050641,6595.446377441204,59.24053632432219,39.49369088288146,19.74684544144073,2,1,204,130,102,102,102.0,0.0,130,130,130.0,0.0,130,102,111.33333333333333,13.199326582148888,174.22222222222226,40,20,20,2,0.0253205,0.050641,0.0,0.0253205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,111.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0,130.0,0,2,1,204,130
192.168.10.9,192.168.10.3,60318,53,17,2017-07-07 14:02:42,0.094206,8099.271808589687,53.0751756788315,31.8451054072989,21.2300702715326,3,2,249,514,83,83,83.0,0.0,257,257,257.0,0.0,257,83,152.6,85.24224304885459,7266.24,60,40,20,3,0.023551500000000003,0.0942,0.0,0.04078893051735973,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,152.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,257.0,0,3,2,249,514
192.168.10.3,192.168.10.1,61174,53,17,2017-07-07 14:02:42,0.093813,4860.7335870295165,31.978510440983662,21.319006960655773,10.659503480327887,2,1,188,268,94,94,94.0,0.0,268,268,268.0,0.0,268,94,152.0,82.02438661763951,6728.0,40,20,20,2,0.0469065,0.093813,0.0,0.0469065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,268.0,0,2,1,188,268
192.168.10.9,52.36.207.192,1080,443,6,2017-07-07 14:02:42,61.89966,257.77201361041404,0.6623622811498481,0.33925872936943435,0.32310355178041367,21,20,3567,12389,733,60,169.85714285714286,229.64554171577547,1514,60,619.45,633.0304475299747,1514,60,389.1707317073171,522.4862655419302,272991.8976799524,420,400,20,19,1.5474915,10.009506,0.0,3.5356021060654865,61.899660000000004,10.093203,0.0,3.094983,4.542479020019862,61.815740999999996,10.093269,4.8e-05,3.2534600526315787,4.615976643493603,5,7,0,0,2,3,0,12,39,0,0,0.9523809523809523,389.1707317073171,8192,26883,0,0,0,0,0,0,0,0,0,0,3723.0,4.0,0,1694583.522985889849795175239,169.85714285714286,619.45,0,21,20,3567,12389
192.168.10.9,192.168.10.3,52435,53,17,2017-07-07 14:02:42,0.000151,4708609.271523179,33112.58278145695,19867.54966887417,13245.03311258278,3,2,369,342,123,123,123.0,0.0,171,171,171.0,0.0,171,123,142.2,23.515101530718507,552.9599999999999,60,40,20,3,3.7749999999999996e-05,0.000146,0.0,6.2507499550054e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,142.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.0,171.0,0,3,2,369,342
192.168.10.9,192.168.10.3,56723,53,17,2017-07-07 14:02:42,0.361961,2130.0637361483696,13.81364290627996,8.288185743767976,5.525457162511984,3,2,369,402,123,123,123.0,0.0,201,201,201.0,0.0,201,123,154.2,38.21203998741758,1460.1600000000003,60,40,20,3,0.09049025,0.361955,0.0,0.15673024649277978,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,154.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.0,201.0,0,3,2,369,402
192.168.10.3,192.168.10.1,60568,53,17,2017-07-07 14:02:42,0.361641,1327.283134379122,8.295519589869512,5.530346393246341,2.7651731966231705,2,1,268,212,134,134,134.0,0.0,212,212,212.0,0.0,212,134,160.0,36.76955262170047,1352.0,40,20,20,2,0.1808205,0.361641,0.0,0.1808205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.0,212.0,0,2,1,268,212
192.168.10.9,192.168.10.3,52053,53,17,2017-07-07 14:02:43,0.138602,5836.8566110157135,36.07451551925658,21.644709311553946,14.42980620770263,3,2,285,524,95,95,95.0,0.0,262,262,262.0,0.0,262,95,161.8,81.81295740895816,6693.360000000001,60,40,20,3,0.0346505,0.138531,0.0,0.05997544079246104,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,161.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,262.0,0,3,2,285,524
192.168.10.3,192.168.10.1,61508,53,17,2017-07-07 14:02:43,0.138149,3510.7022128281783,21.715683790689763,14.47712252712651,7.238561263563255,2,1,212,273,106,106,106.0,0.0,273,273,273.0,0.0,273,106,161.66666666666666,78.7245549721023,6197.555555555556,40,20,20,2,0.0690745,0.138149,0.0,0.0690745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,161.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.0,273.0,0,2,1,212,273
192.168.10.9,52.84.145.172,1081,443,6,2017-07-07 14:02:43,5.663782,962.7842314552361,3.3546488900879305,1.9421651468930123,1.412483743194918,11,8,1029,4424,266,60,93.54545454545455,64.09561555897795,1514,60,553.0,579.6076258987626,1514,60,287.0,441.91389968730573,195287.8947368421,220,160,20,8,0.3146545555555556,5.339819,0.0,1.2197207526480633,5.663782,5.339819,0.0,0.5663781999999999,1.5925791340387958,5.641611,5.362046,4.8e-05,0.8059444285714286,1.861501599248295,3,3,0,0,2,3,0,6,17,0,0,0.7272727272727273,287.0,8192,29200,0,0,0,0,0,0,0,0,0,0,3458.0,4.0,0,1161572.052401746724890829694,93.54545454545455,553.0,0,11,8,1029,4424
192.168.10.9,192.168.10.3,61928,53,17,2017-07-07 14:02:43,0.000195,3569230.7692307695,25641.02564102564,15384.615384615385,10256.410256410256,3,2,264,432,88,88,88.0,0.0,216,216,216.0,0.0,216,88,139.2,62.70693741524936,3932.16,60,40,20,3,4.875e-05,0.000143,0.0,5.777704994199687e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,139.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,216.0,0,3,2,264,432
192.168.10.9,192.168.10.3,60707,53,17,2017-07-07 14:02:43,0.047883,12572.311676377838,104.42119332539731,62.65271599523839,41.76847733015893,3,2,264,338,88,88,88.0,0.0,169,169,169.0,0.0,169,88,120.4,39.681733833087485,1574.64,60,40,20,3,0.011970750000000002,0.047877,0.0,0.020730483139268608,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,120.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,169.0,0,3,2,264,338
192.168.10.3,192.168.10.1,61482,53,17,2017-07-07 14:02:43,0.04757,7946.184570107211,63.06495690561278,42.04330460374185,21.021652301870926,2,1,198,180,99,99,99.0,0.0,180,180,180.0,0.0,180,99,126.0,38.18376618407357,1458.0,40,20,20,2,0.023785,0.04757,0.0,0.023785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,180.0,0,2,1,198,180
192.168.10.25,224.0.0.251,5353,5353,17,2017-07-07 14:02:44,2.758425,1886.583829540408,9.063142916700654,9.063142916700654,0.0,25,0,5204,0,269,152,208.16,58.45318126500901,0,0,0,0.0,269,152,208.16,58.45318126500901,3416.7744000000002,500,0,20,25,0.11493437500000002,2.758392,0.0,0.5511990177625511,2.7584250000000003,2.758392,0.0,0.11493437500000002,0.5511990177625511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,208.16,0,0,0,0,0,0,0,0,0,0,2022.0,12.0,0,0,122545454.5454545454545454545,0,208.16,0,0,25,0,5204,0
192.168.10.9,192.168.10.3,51102,53,17,2017-07-07 14:02:46,0.046999,14872.656865039682,106.38524223919659,63.831145343517946,42.55409689567863,3,2,261,438,87,87,87.0,0.0,219,219,219.0,0.0,219,87,139.8,64.6665292094759,4181.76,60,40,20,3,0.01174975,0.046992,0.0,0.020347122577590672,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,139.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,219.0,0,3,2,261,438
192.168.10.3,192.168.10.1,61326,53,17,2017-07-07 14:02:46,0.046572,9147.127029116207,64.41638752898737,42.944258352658245,21.472129176329123,2,1,196,230,98,98,98.0,0.0,230,230,230.0,0.0,230,98,142.0,62.22539674441618,3872.0,40,20,20,2,0.023286,0.046572,0.0,0.023286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,230.0,0,2,1,196,230
192.168.10.9,35.165.158.113,1082,443,6,2017-07-07 14:02:46,61.362545,99.18102321212395,0.48889758402295735,0.26074537814557724,0.2281522058773801,16,14,1880,4206,650,60,117.5,147.6643152559209,1669,60,300.42857142857144,531.2151453151962,1669,60,202.86666666666667,389.41774769805016,151646.18222222224,320,280,20,14,2.1159498275862063,10.008688,0.0,4.031694205883778,61.362545,10.093188,0.0,4.090836333333334,4.890617552183073,61.277527,10.094274,0.000244,4.7136559230769235,4.98150296408268,3,4,0,0,2,3,0,7,28,0,0,0.875,202.86666666666667,8192,26883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.5,300.42857142857144,0,16,14,1880,4206
192.168.10.9,192.168.10.3,54081,53,17,2017-07-07 14:02:46,0.000207,2908212.560386474,24154.589371980677,14492.753623188406,9661.835748792271,3,2,246,356,82,82,82.0,0.0,178,178,178.0,0.0,178,82,120.4,47.03020306143702,2211.84,60,40,20,3,5.175e-05,0.000155,0.0,6.25154980784765e-05,4.8e-05,4.8e-05,0.0,2.4e-05,2.4e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,120.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,178.0,0,3,2,246,356
192.168.10.9,192.168.10.3,50200,53,17,2017-07-07 14:02:46,0.023642,24532.611454191694,211.48802977751458,126.89281786650875,84.59521191100583,3,2,246,334,82,82,82.0,0.0,167,167,167.0,0.0,167,82,116.0,41.641325627314025,1734.0,60,40,20,3,0.0059105,0.023634,0.0,0.01023266762628397,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,167.0,0,3,2,246,334
192.168.10.8,192.168.10.3,55864,53,17,2017-07-07 14:02:47,0.000178,3735955.0561797754,28089.88764044944,16853.932584269663,11235.955056179775,3,2,339,326,113,113,113.0,0.0,163,163,163.0,0.0,163,113,133.0,24.49489742783178,600.0,60,40,20,3,4.45e-05,0.000172,0.0,7.362234715084817e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.0,163.0,0,3,2,339,326
192.168.10.8,192.168.10.3,55865,389,17,2017-07-07 14:02:47,0.000125,8224000.0,40000.0,24000.0,16000.0,3,2,618,410,206,206,206.0,0.0,205,205,205.0,0.0,206,205,205.6,0.4898979485566356,0.24,60,40,20,3,3.125e-05,0.000118,0.0,5.010676102084428e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,205.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.0,205.0,0,3,2,618,410
192.168.10.8,192.168.10.3,1063,389,6,2017-07-07 14:02:50,0.039005,373285.47622099734,1128.0605050634535,589.6679912831688,538.3925137802846,23,21,6402,8158,1590,60,278.3478260869565,418.0826430364188,2688,60,388.4761904761905,633.5506608861655,2688,60,330.90909090909093,534.7576264143078,285965.71900826436,460,420,20,20,0.0009070930232558139,0.022624,0.0,0.003926417686875887,0.038955,0.022813,0.0,0.0017706818181818184,0.005434275216257736,0.038940999999999996,0.022719,0.0,0.00194705,0.005608096624301333,14,12,0,0,2,5,4,26,39,0,0,0.9130434782608695,330.90909090909093,8192,8192,0,0,0,0,0,0,0,0,1298.0,4.0,228.0,4.0,4251091.703056768558951965066,1065420.560747663551401869159,278.3478260869565,388.4761904761905,0,23,21,6402,8158
192.168.10.8,192.168.10.3,1064,389,6,2017-07-07 14:02:50,0.021441,376101.86092066596,1352.5488549974348,699.5942353435007,652.954619653934,15,14,6316,1748,1590,60,421.06666666666666,566.0101844391927,264,60,124.85714285714286,88.21957763190107,1590,60,278.0689655172414,437.46250527287424,191373.44351961953,300,280,20,12,0.00076575,0.019735,0.0,0.003652353797064103,0.021424,0.019818,0.0,0.0015302857142857147,0.005075937428250096,0.021402,0.019996,1e-06,0.0016463076923076924,0.005299457786264776,8,6,0,0,2,5,4,14,24,0,0,0.9333333333333333,278.0689655172414,8192,8192,0,0,0,0,0,0,0,0,3084.0,4.0,432.0,4.0,8786324.786324786324786324786,876267.7484787018255578093306,421.06666666666666,124.85714285714286,0,15,14,6316,1748
192.168.10.8,192.168.10.3,1065,88,6,2017-07-07 14:02:50,0.000627,3046251.9936204148,27113.23763955343,14354.066985645934,12759.170653907497,9,8,1018,892,290,60,113.11111111111111,94.5873428747143,260,60,111.5,85.77149876270089,290,60,112.3529411764706,90.54926587318646,8199.169550173008,180,160,20,6,3.9187500000000004e-05,0.000344,0.0,8.194374499466082e-05,0.000578,0.000414,0.0,7.225000000000001e-05,0.00013146078312561507,0.0006090000000000001,0.000395,1e-06,8.700000000000003e-05,0.0001313109722322222,2,2,0,0,2,5,2,4,14,0,0,0.8888888888888888,112.3529411764706,8192,8192,0,0,0,0,0,0,0,0,484.0,4.0,24.0,4.0,9.68E+6,5E+5,113.11111111111111,111.5,0,9,8,1018,892
192.168.10.8,192.168.10.3,1066,88,6,2017-07-07 14:02:50,0.000938,5213219.616204691,20255.86353944563,11727.078891257996,8528.784648187633,11,8,1298,3592,370,60,118.0,118.82148566040341,1610,60,449.0,670.3081380976961,1610,60,257.36842105263156,473.3557925822722,224065.7063711911,220,160,20,8,5.211111111111111e-05,0.000623,0.0,0.00014051330063136723,0.000935,0.000718,0.0,9.35e-05,0.00020974234193409783,0.0008900000000000001,0.00072,0.0,0.00012714285714285716,0.0002454892657364813,2,2,0,0,2,5,2,4,16,0,0,0.7272727272727273,257.36842105263156,8192,8192,0,0,0,0,0,0,0,0,334.0,4.0,24.0,4.0,5520661.157024793388429752066,1.2E+7,118.0,449.0,0,11,8,1298,3592
192.168.10.8,192.168.10.3,1067,88,6,2017-07-07 14:02:50,0.000977,7508700.102354146,21494.370522006142,11258.955987717503,10235.414534288639,11,10,3744,3592,1593,60,340.3636363636364,590.503987012523,1550,60,359.2,595.4045347492744,1593,60,349.3333333333333,592.9172698521177,351550.88888888893,220,200,20,8,4.885e-05,0.000693,0.0,0.00014937679706031993,0.000931,0.00081,0.0,9.31e-05,0.00023998102008283907,0.00096,0.000693,0.0,0.00010666666666666667,0.0002123649897908996,2,2,0,0,2,5,2,4,18,0,0,0.9090909090909091,349.3333333333333,8192,8192,0,0,0,0,0,0,0,0,1557.0,4.0,1514.0,4.0,56618181.81818181818181818182,3747524.752475247524752475248,340.3636363636364,359.2,0,11,10,3744,3592
192.168.10.50,198.100.147.178,123,123,17,2017-07-07 14:02:53,0.016812,16059.957173447538,178.4439685938615,118.96264572924102,59.48132286462051,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.008406,0.016812,0.0,0.008406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.10.8,192.168.10.3,51049,53,17,2017-07-07 14:02:53,0.000216,3078703.703703704,23148.14814814815,13888.888888888889,9259.25925925926,3,2,339,326,113,113,113.0,0.0,163,163,163.0,0.0,163,113,133.0,24.49489742783178,600.0,60,40,20,3,5.4e-05,0.00021,0.0,9.007496877601457e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.0,163.0,0,3,2,339,326
192.168.10.8,192.168.10.3,51050,389,17,2017-07-07 14:02:53,0.000129,7968992.248062016,38759.689922480626,23255.813953488374,15503.87596899225,3,2,618,410,206,206,206.0,0.0,205,205,205.0,0.0,206,205,205.6,0.4898979485566356,0.24,60,40,20,3,3.225e-05,0.000122,0.0,5.183808927805885e-05,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,205.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.0,205.0,0,3,2,618,410
192.168.10.8,192.168.10.3,58250,53,17,2017-07-07 14:02:54,0.00027,2462962.962962963,18518.51851851852,11111.111111111111,7407.407407407407,3,2,339,326,113,113,113.0,0.0,163,163,163.0,0.0,163,113,133.0,24.49489742783178,600.0,60,40,20,3,6.750000000000001e-05,0.000264,0.0,0.0001134559385841041,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.0,163.0,0,3,2,339,326
192.168.10.8,192.168.10.3,58251,389,17,2017-07-07 14:02:54,0.000135,7614814.814814814,37037.03703703704,22222.222222222223,14814.814814814814,3,2,618,410,206,206,206.0,0.0,205,205,205.0,0.0,206,205,205.6,0.4898979485566356,0.24,60,40,20,3,3.375e-05,8.3e-05,0.0,3.443381332353418e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,205.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.0,205.0,0,3,2,618,410
192.168.10.8,192.168.10.3,59050,53,17,2017-07-07 14:03:00,0.000212,3136792.4528301884,23584.905660377357,14150.943396226416,9433.962264150943,3,2,339,326,113,113,113.0,0.0,163,163,163.0,0.0,163,113,133.0,24.49489742783178,600.0,60,40,20,3,5.2999999999999994e-05,0.000206,0.0,8.834308122314956e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.0,163.0,0,3,2,339,326
192.168.10.8,192.168.10.3,59051,389,17,2017-07-07 14:03:00,0.000121,8495867.768595042,41322.31404958678,24793.388429752067,16528.92561983471,3,2,618,410,206,206,206.0,0.0,205,205,205.0,0.0,206,205,205.6,0.4898979485566356,0.24,60,40,20,3,3.0250000000000003e-05,0.000114,0.0,4.837548449369784e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,205.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.0,205.0,0,3,2,618,410
192.168.10.14,192.168.10.3,59071,53,17,2017-07-07 14:03:00,0.025067,27326.76427175171,199.4654326405234,119.67925958431404,79.78617305620936,3,2,279,406,93,93,93.0,0.0,203,203,203.0,0.0,203,93,137.0,53.88877434122992,2904.0,60,40,20,3,0.00626675,0.025016,0.0,0.010824901232228405,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,203.0,0,3,2,279,406
192.168.10.3,192.168.10.1,60846,53,17,2017-07-07 14:03:00,0.024641,14163.386226208351,121.74830566941277,81.16553711294185,40.582768556470924,2,1,222,127,111,111,111.0,0.0,127,127,127.0,0.0,127,111,116.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0123205,0.024641,0.0,0.0123205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,116.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.0,127.0,0,2,1,222,127
192.168.10.8,192.168.10.3,51339,53,17,2017-07-07 14:03:00,0.00018,3694444.444444444,27777.777777777777,16666.666666666664,11111.111111111111,3,2,339,326,113,113,113.0,0.0,163,163,163.0,0.0,163,113,133.0,24.49489742783178,600.0,60,40,20,3,4.4999999999999996e-05,0.000174,0.0,7.44882541076108e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.0,163.0,0,3,2,339,326
